date,election,state,seat,ballot_order,candidate_uid,name_on_ballot,name,sex,ethnicity,age,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc,rank,result
2013-05-05,GE-13,Negeri Sembilan,P.131 Rembau,1,D51FQ,Abdul Aziz Bin Hassan,Abdul Aziz bin Hassan,M,Malay,57,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,325,0.4774216294032964,3,lost_deposit
2013-05-05,GE-13,Negeri Sembilan,P.131 Rembau,2,KHMCT,Khairy Jamaluddin Abu Bakar,Khairy Jamaluddin bin Abu Bakar,M,Malay,37,BN,001-UMNO,UMNO,001-BN,BN,43053,63.24441049446191,1,won
2013-05-05,GE-13,Negeri Sembilan,P.131 Rembau,3,GJQJ0,Radzali A. Ghani,Radzali bin Abdul Ghani,M,Malay,-1,PKR,078-PKR,PKR,007-PR,PR,24696,36.278167876134795,2,lost
2013-05-05,GE-13,Negeri Sembilan,P.132 Telok Kemang,1,M0DM9,A.K Kumaravel,Kumaravel a/l T. Arjunan,M,Indian,57,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,394,0.6733776554835843,3,lost_deposit
2013-05-05,GE-13,Negeri Sembilan,P.132 Telok Kemang,2,7ANH5,Kamarul Baharin Abbas,Kamarul Baharin bin Abbas,M,Malay,66,PKR,078-PKR,PKR,007-PR,PR,29848,51.012630103741174,1,won
2013-05-05,GE-13,Negeri Sembilan,P.132 Telok Kemang,3,A3QFP,Vs Mogan,Mogan a/l Velayatham,M,Indian,45,BN,002-MIC,MIC,001-BN,BN,28269,48.313992240775235,2,lost
2013-05-05,GE-13,Negeri Sembilan,P.133 Tampin,1,ZKE2R,Abdul Razakek,Abdul Razakek bin Abdul Rahim,M,Malay,53,PAS,004-PAS,PAS,007-PR,PR,18228,38.279642152127344,2,lost
2013-05-05,GE-13,Negeri Sembilan,P.133 Tampin,2,03Y5R,Shaziman Bin Abu Mansor,Shaziman bin Abu Mansor,M,Malay,49,BN,001-UMNO,UMNO,001-BN,BN,29390,61.720357847872656,1,won
2013-05-05,GE-13,Melaka,P.134 Masjid Tanah,1,QE3PJ,Mas Ermieyati,Mas Ermieyati binti Samsudin,F,Malay,37,BN,001-UMNO,UMNO,001-BN,BN,27688,70.67592403512354,1,won
2013-05-05,GE-13,Melaka,P.134 Masjid Tanah,2,TVSRV,Nasaie Ismail,Nasaie bin Ismail,M,Malay,29,PAS,004-PAS,PAS,007-PR,PR,11488,29.324075964876457,2,lost
2013-05-05,GE-13,Melaka,P.135 Alor Gajah,1,WBK6A,Damian (Baba) Yeo,Damian Yeo Shen Li,M,Chinese,38,DAP,021-DAP,DAP,007-PR,PR,20997,39.18008620850516,2,lost
2013-05-05,GE-13,Melaka,P.135 Alor Gajah,2,3T7EC,Koh Nai Kwong,Koh Nai Kwong,M,Chinese,52,BN,003-MCA,MCA,001-BN,BN,32594,60.81991379149484,1,won
2013-05-05,GE-13,Melaka,P.136 Tangga Batu,1,1Q5XD,Abu Bakar Mohamad Diah,Abu Bakar bin Mohamad Diah,M,Malay,54,BN,001-UMNO,UMNO,001-BN,BN,39468,62.34775603051988,1,won
2013-05-05,GE-13,Melaka,P.136 Tangga Batu,2,TEC82,Rahim Bin Ali,Rahim bin Ali,M,Malay,67,PKR,078-PKR,PKR,007-PR,PR,23835,37.65224396948012,2,lost
2013-05-05,GE-13,Melaka,P.137 Bukit Katil,1,6ET7A,Shamsul Iskandar Mohd Akin,Shamsul Iskandar bin Mohd Akin,M,Malay,39,PKR,078-PKR,PKR,007-PR,PR,46357,53.29554730343409,1,won
2013-05-05,GE-13,Melaka,P.137 Bukit Katil,2,9J5Y5,Mohd Ali Bin Mohd Rustam,Mohd. Ali bin Mohd. Rustam,M,Malay,64,BN,001-UMNO,UMNO,001-BN,BN,40624,46.704452696565916,2,lost
2013-05-05,GE-13,Melaka,P.138 Kota Melaka,1,54VZP,Yee Kok Wah,Yee Kok Wah,M,Chinese,35,BN,003-MCA,MCA,001-BN,BN,28775,36.75155818943496,2,lost
2013-05-05,GE-13,Melaka,P.138 Kota Melaka,2,Y4ABV,Sim Tong Him,Sim Tong Him,M,Chinese,65,DAP,021-DAP,DAP,007-PR,PR,49521,63.24844181056504,1,won
2013-05-05,GE-13,Melaka,P.139 Jasin,1,8JJ1Z,Rahmat Bin Yusof,Rahmat bin Yusof,M,Malay,55,PKR,078-PKR,PKR,007-PR,PR,21973,39.442459925685256,2,lost
2013-05-05,GE-13,Melaka,P.139 Jasin,2,3SW9H,Ahmad Hamzah,Ahmad bin Hamzah,M,Malay,65,BN,001-UMNO,UMNO,001-BN,BN,33736,60.557540074314744,1,won
2013-05-05,GE-13,Johor,P.140 Segamat,1,QK8JQ,S. Subramaniam,Subramaniam a/l Sathasivam,M,Indian,60,BN,002-MIC,MIC,001-BN,BN,20037,51.5659984044059,1,won
2013-05-05,GE-13,Johor,P.140 Segamat,2,1X0G4,Chua Jui Meng,Chua Jui Meng,M,Chinese,70,PKR,078-PKR,PKR,007-PR,PR,18820,48.4340015955941,2,lost
2013-05-05,GE-13,Johor,P.141 Sekijang,1,C0848,Julailey Jemadi,Julailey bin Jemadi,M,Malay,34,PKR,078-PKR,PKR,007-PR,PR,16927,45.92116328911315,2,lost
2013-05-05,GE-13,Johor,P.141 Sekijang,2,FDY6H,Anuar Bin Abdul Manap,Anuar bin Abdul Manap,M,Malay,37,BN,001-UMNO,UMNO,001-BN,BN,19934,54.07883671088685,1,won
2013-05-05,GE-13,Johor,P.142 Labis,1,JVM8T,S. Ramakrishnan,Ramakrishnan a/l Suppiah,M,Indian,57,DAP,021-DAP,DAP,007-PR,PR,15468,49.43590399181821,2,lost
2013-05-05,GE-13,Johor,P.142 Labis,2,18CNY,Chua Tee Yong,Chua Tee Yong,M,Chinese,36,BN,003-MCA,MCA,001-BN,BN,15821,50.56409600818179,1,won
2013-05-05,GE-13,Johor,P.143 Pagoh,1,20SC1,Muhyiddin Bin Md Yasin,Muhyiddin bin Md Yasin,M,Malay,66,BN,001-UMNO,UMNO,001-BN,BN,26274,66.17135949226817,1,won
2013-05-05,GE-13,Johor,P.143 Pagoh,2,EMFRB,Mohd Rozali Bin Jamil Al-Hafiz,Mohd Rozali bin Jamil,M,Malay,42,PAS,004-PAS,PAS,007-PR,PR,13432,33.828640507731826,2,lost
2013-05-05,GE-13,Johor,P.144 Ledang,1,1WASJ,Hamim Samuri,Hamim bin Samuri,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,30619,51.6593274957399,1,won
2013-05-05,GE-13,Johor,P.144 Ledang,2,H3J6Q,Hassan Bin Abdul Karim,Hassan bin Abdul Karim,M,Malay,62,PKR,078-PKR,PKR,007-PR,PR,28652,48.3406725042601,2,lost
2013-05-05,GE-13,Johor,P.145 Bakri,1,K6MAT,Lee Ching Yong,Chris Lee Ching Yong,M,Chinese,37,BN,003-MCA,MCA,001-BN,BN,26051,45.56840245587644,2,lost
2013-05-05,GE-13,Johor,P.145 Bakri,2,BHEWS,Er Teck Hwa,Er Teck Hwa,M,Chinese,41,DAP,021-DAP,DAP,007-PR,PR,31118,54.43159754412357,1,won
2013-05-05,GE-13,Johor,P.146 Muar,1,P9AB3,Nor Hizwan Ahmad,Nor Hizwan bin Ahmad,M,Malay,30,PKR,078-PKR,PKR,007-PR,PR,19221,47.94701656356017,2,lost
2013-05-05,GE-13,Johor,P.146 Muar,2,C5D0D,Razali Bin Ibrahim,Razali bin Ibrahim,M,Malay,43,BN,001-UMNO,UMNO,001-BN,BN,20867,52.05298343643984,1,won
2013-05-05,GE-13,Johor,P.147 Parit Sulong,1,6MA8A,Khairuddin A. Rahim,Khairuddin bin Abdul Rahim,M,Malay,54,PAS,004-PAS,PAS,007-PR,PR,18505,37.94885466439719,2,lost
2013-05-05,GE-13,Johor,P.147 Parit Sulong,2,NTH3M,Noraini Ahmad,Noraini binti Ahmad,F,Malay,46,BN,001-UMNO,UMNO,001-BN,BN,30258,62.05114533560281,1,won
2013-05-05,GE-13,Johor,P.148 Ayer Hitam,1,SQ0DC,Hu Pang Chaw,Hu Pang Chaw,M,Chinese,58,PAS,004-PAS,PAS,007-PR,PR,14735,40.06253398586188,2,lost
2013-05-05,GE-13,Johor,P.148 Ayer Hitam,2,PEF78,Wee Ka Siong,Wee Ka Siong,M,Chinese,45,BN,003-MCA,MCA,001-BN,BN,22045,59.93746601413812,1,won
2013-05-05,GE-13,Johor,P.149 Sri Gading,1,X4PFN,Mohd Khuzzan Bin Abu Bakar,Mohd Khuzzan bin Abu Bakar,M,Malay,45,PKR,078-PKR,PKR,007-PR,PR,16692,42.641461233874054,2,lost
2013-05-05,GE-13,Johor,P.149 Sri Gading,2,MXZSN,Aziz Kaprawi,Ab Aziz bin Kaprawi,M,Malay,54,BN,001-UMNO,UMNO,001-BN,BN,22453,57.358538766125946,1,won
2013-05-05,GE-13,Johor,P.150 Batu Pahat,1,0JCHY,Idris Jusi,Mohd Idris bin Jusi,M,Malay,68,PKR,078-PKR,PKR,007-PR,PR,38563,51.00790984365493,1,won
2013-05-05,GE-13,Johor,P.150 Batu Pahat,2,03KAF,Mohd Puad Bin Zarkashi,Mohd Puad bin Zarkashi,M,Malay,56,BN,001-UMNO,UMNO,001-BN,BN,37039,48.99209015634507,2,lost
2013-05-05,GE-13,Johor,P.151 Simpang Renggam,1,FK32P,Suhaizan Bin Kaiat,Suhaizan bin Kaiat,M,Malay,40,PAS,004-PAS,PAS,007-PR,PR,14048,41.55967102538312,2,lost
2013-05-05,GE-13,Johor,P.151 Simpang Renggam,2,3H9CR,Liang Teck Meng,Liang Teck Meng,M,Chinese,42,BN,026-GERAKAN,GERAKAN,001-BN,BN,19754,58.44032897461688,1,won
2013-05-05,GE-13,Johor,P.152 Kluang,1,6YZF1,Hou Kok Chung,Hou Kok Chung,M,Chinese,50,BN,003-MCA,MCA,001-BN,BN,33215,45.01348439469297,2,lost
2013-05-05,GE-13,Johor,P.152 Kluang,2,G5AAS,Liew Chin Tong,Liew Chin Tong,M,Chinese,36,DAP,021-DAP,DAP,007-PR,PR,40574,54.98651560530703,1,won
2013-05-05,GE-13,Johor,P.153 Sembrong,1,HWAMS,Hishammuddin Tun Hussein,Hishammuddin bin Hussein,M,Malay,52,BN,001-UMNO,UMNO,001-BN,BN,22841,65.16504521982255,1,won
2013-05-05,GE-13,Johor,P.153 Sembrong,2,402M7,Onn Bin Abu Bakar,Onn bin Abu Bakar,M,Malay,50,PKR,078-PKR,PKR,007-PR,PR,12210,34.834954780177455,2,lost
2013-05-05,GE-13,Johor,P.154 Mersing,1,7DRPG,Roslan,Roslan bin Nikmat,M,Malay,53,PAS,004-PAS,PAS,007-PR,PR,10437,28.500040960104855,2,lost
2013-05-05,GE-13,Johor,P.154 Mersing,2,62S0B,Abdul Latiff,Abdul Latiff bin Ahmad,M,Malay,55,BN,001-UMNO,UMNO,001-BN,BN,26184,71.49995903989515,1,won
2013-05-05,GE-13,Johor,P.155 Tenggara,1,WXT4V,Halimah Binti Mohamed Sadique,Halimah binti Mohamed Sadique,F,Malay,51,BN,001-UMNO,UMNO,001-BN,BN,25698,75.14035087719299,1,won
2013-05-05,GE-13,Johor,P.155 Tenggara,2,AVERS,Muhamad Said,Muhamad Said bin Jonit,M,Malay,60,PAS,004-PAS,PAS,007-PR,PR,8502,24.859649122807017,2,lost
2013-05-05,GE-13,Johor,P.156 Kota Tinggi,1,7JXJN,Onn Bin Jaafar,Onn bin Jaafar,M,Malay,50,PAS,004-PAS,PAS,007-PR,PR,5799,16.031737255335617,2,lost
2013-05-05,GE-13,Johor,P.156 Kota Tinggi,2,E94V2,Ehsanuddin,Noor Ehsanuddin bin Mohd Harun Narrashid,M,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,30373,83.96826274466437,1,won
2013-05-05,GE-13,Johor,P.157 Pengerang,1,HPTXB,Dayangku Intan,Tunku Intan binti Tunku Abdul Hamid (Dayangku Intan),F,Malay,47,PKR,078-PKR,PKR,007-PR,PR,4484,13.894828173902265,2,lost
2013-05-05,GE-13,Johor,P.157 Pengerang,2,EE9Q7,Azalina Othman Said,Azalina binti Othman Said,F,Malay,50,BN,001-UMNO,UMNO,001-BN,BN,26992,83.64165969446252,1,won
2013-05-05,GE-13,Johor,P.157 Pengerang,3,N4GZM,Mohd Azaman,Mohd Azaman bin Johari,M,Malay,46,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,795,2.463512131635214,3,lost_deposit
2013-05-05,GE-13,Johor,P.158 Tebrau,1,RJ71X,Steven Choong,Steven Choong Shiau Yoon,M,Chinese,56,PKR,078-PKR,PKR,007-PR,PR,38218,48.87024794445226,2,lost
2013-05-05,GE-13,Johor,P.158 Tebrau,2,VZX46,Khoo Soo Seang,Khoo Soo Seang,M,Chinese,68,BN,003-MCA,MCA,001-BN,BN,39985,51.12975205554774,1,won
2013-05-05,GE-13,Johor,P.159 Pasir Gudang,1,X9VBT,Ahmad Faidhi B. Saidi,Ahmad Faidhi bin Saidi,M,Malay,49,PKR,078-PKR,PKR,007-PR,PR,42899,49.46098947344148,2,lost
2013-05-05,GE-13,Johor,P.159 Pasir Gudang,2,ZDK6F,Normala Binti Abdul Samad,Normala binti Abdul Samad,F,Malay,52,BN,001-UMNO,UMNO,001-BN,BN,43834,50.53901052655851,1,won
2013-05-05,GE-13,Johor,P.160 Johor Bahru,1,49P2V,Shahrir Abdul Samad,Shahrir bin Abdul Samad,M,Malay,64,BN,001-UMNO,UMNO,001-BN,BN,44509,56.682755371037786,1,won
2013-05-05,GE-13,Johor,P.160 Johor Bahru,2,2V98R,Mohd Hashim Bin Hussein,Mohd Hashim bin Hussein,M,Malay,66,PKR,078-PKR,PKR,007-PR,PR,34014,43.317244628962214,2,lost
2013-05-05,GE-13,Johor,P.161 Pulai,1,W520B,Nur Jazlan Bin Mohamed,Nur Jazlan bin Mohamad,M,Malay,47,BN,001-UMNO,UMNO,001-BN,BN,43751,51.91394940433812,1,won
2013-05-05,GE-13,Johor,P.161 Pulai,2,PKZ88,Salahuddin Ayub,Salahuddin bin Ayub,M,Malay,52,PAS,004-PAS,PAS,007-PR,PR,40525,48.086050595661874,2,lost
2013-05-05,GE-13,Johor,P.162 Gelang Patah,1,GRJ4Q,A. Ghani Bin Othman,Abdul Ghani bin Othman,M,Malay,73,BN,001-UMNO,UMNO,001-BN,BN,39522,42.13163337099972,2,lost
2013-05-05,GE-13,Johor,P.162 Gelang Patah,2,YQJ5S,Lim Kit Siang,Lim Kit Siang,M,Chinese,72,DAP,021-DAP,DAP,007-PR,PR,54284,57.86836662900028,1,won
2013-05-05,GE-13,Johor,P.163 Kulai,1,JDH1F,Teo Nie Ching,Teo Nie Ching,F,Chinese,32,DAP,021-DAP,DAP,007-PR,PR,43338,58.992159425024504,1,won
2013-05-05,GE-13,Johor,P.163 Kulai,2,68ZB1,Tay Chin Hein,Tay Chin Hein,M,Chinese,45,BN,003-MCA,MCA,001-BN,BN,29888,40.6838723728629,2,lost
2013-05-05,GE-13,Johor,P.163 Kulai,3,9PNDA,Surendiran,Surendiran a/l Kuppayah,M,Indian,42,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,238,0.32396820211259936,3,lost_deposit
2013-05-05,GE-13,Johor,P.164 Pontian,1,D4BFK,Haniff @ Ghazali Hosman,Haniff bin Hosman (Ghazali),M,Malay,33,PKR,078-PKR,PKR,007-PR,PR,14077,33.61190038442253,2,lost
2013-05-05,GE-13,Johor,P.164 Pontian,2,R3DTE,Ahmad Maslan,Ahmad bin Maslan,M,Malay,47,BN,001-UMNO,UMNO,001-BN,BN,27804,66.38809961557747,1,won
2013-05-05,GE-13,Johor,P.165 Tanjong Piai,1,1F8Q6,Wee Jeck Seng,Wee Jeck Seng,M,Chinese,49,BN,003-MCA,MCA,001-BN,BN,25038,56.11510791366906,1,won
2013-05-05,GE-13,Johor,P.165 Tanjong Piai,2,GJ1HW,Mahdzir Ibrahim,Mahdzir bin Ibrahim,M,Malay,37,DAP,021-DAP,DAP,007-PR,PR,19581,43.884892086330936,2,lost
2013-05-05,GE-13,W.P. Labuan,P.166 Labuan,1,KZQM5,Ibrahim Bin Menudin,Ibrahim bin Menudin,M,Bumi Sabah,65,PKR,078-PKR,PKR,007-PR,PR,6069,31.693561021463264,2,lost
2013-05-05,GE-13,W.P. Labuan,P.166 Labuan,2,QDDPE,Rozman Bin Isli,Rozman bin Isli,M,Bumi Sabah,50,BN,001-UMNO,UMNO,001-BN,BN,12694,66.29066791999583,1,won
2013-05-05,GE-13,W.P. Labuan,P.166 Labuan,3,TV3RQ,Hadnan Bin Mohamad,Hadnan bin Mohamad,M,Bumi Sabah,55,PAS,004-PAS,PAS,007-PR,PR,386,2.015771058540916,3,lost_deposit
2013-05-05,GE-13,Sabah,P.167 Kudat,1,Y8SV0,Mojurip Bin Diyun,Mojurip bin Diyun,M,Bumi Sabah,60,SAPP,068-SAPP,SAPP,000-ALONE,ALONE,963,2.7175753471046393,4,lost_deposit
2013-05-05,GE-13,Sabah,P.167 Kudat,2,1PFX9,Rahimah Majid,Rahimah binti Majid,F,Bumi Sabah,35,PKR,078-PKR,PKR,007-PR,PR,9507,26.828648831696576,2,lost
2013-05-05,GE-13,Sabah,P.167 Kudat,3,GQ6E1,Abdul Rahim Bakri,Abdul Rahim Bakri,M,Bumi Sabah,52,BN,001-UMNO,UMNO,001-BN,BN,21883,61.753583925951006,1,won
2013-05-05,GE-13,Sabah,P.167 Kudat,4,545ZJ,Jutirim Bin Galibai Galabi,Jutirim bin Galibai Galabi,M,Bumi Sabah,43,STAR,072-STAR-SWK,STAR,000-ALONE,ALONE,3083,8.700191895247771,3,lost_deposit
2013-05-05,GE-13,Sabah,P.168 Kota Marudu,1,8HW1V,Majamis Bin Timbong,Majamis bin Timbong,M,Bumi Sabah,50,STAR,072-STAR-SWK,STAR,000-ALONE,ALONE,2228,6.926568426288628,3,lost_deposit
2013-05-05,GE-13,Sabah,P.168 Kota Marudu,2,ZQWYS,Panglima Maximus Johnity Ongkili,Maximus bin Ongkili (Johnity),M,Bumi Sabah,60,BN,054-PBS,PBS,001-BN,BN,15168,47.15538145868308,1,won
2013-05-05,GE-13,Sabah,P.168 Kota Marudu,3,BZJ44,Yuntau K. Kolod,Yuntau K. Kolod,M,Bumi Sabah,57,SAPP,068-SAPP,SAPP,000-ALONE,ALONE,444,1.3803394889013243,4,lost_deposit
2013-05-05,GE-13,Sabah,P.168 Kota Marudu,4,0385M,Maijol Mahap,Maijol Mahap,M,Bumi Sabah,53,PKR,078-PKR,PKR,007-PR,PR,14326,44.537710626126966,2,lost
2013-05-05,GE-13,Sabah,P.169 Kota Belud,1,FD86D,Munirah Majilis,Munirah Majilis,F,Bumi Sabah,31,PKR,078-PKR,PKR,007-PR,PR,16673,39.403034456681,2,lost
2013-05-05,GE-13,Sabah,P.169 Kota Belud,2,21TH0,Lamsil Hamidsor,Lamsil bin Amidsor,M,Bumi Sabah,54,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,979,2.3136550550645176,4,lost_deposit
2013-05-05,GE-13,Sabah,P.169 Kota Belud,3,JTY8P,Kanul Gindol,Kanul Gindol,M,Bumi Sabah,47,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,185,0.4372075436025902,5,lost_deposit
2013-05-05,GE-13,Sabah,P.169 Kota Belud,4,97W5V,Abdul Rahman Bin Dahlan,Abdul Rahman bin Dahlan,M,Bumi Sabah,48,BN,001-UMNO,UMNO,001-BN,BN,21768,51.44396653589829,1,won
2013-05-05,GE-13,Sabah,P.169 Kota Belud,5,P8MAZ,Jalumin Bin Bayogoh,Jalumin bin Bayogoh,M,Bumi Sabah,51,STAR,072-STAR-SWK,STAR,000-ALONE,ALONE,2709,6.402136408753605,3,lost_deposit
2013-05-05,GE-13,Sabah,P.170 Tuaran,1,SPAD8,Samin @ Jasmin Bin Dulin,Jasmin bin Dulin (Samin),M,Bumi Sabah,46,STAR,072-STAR-SWK,STAR,000-ALONE,ALONE,1509,3.776937902034891,4,lost_deposit
2013-05-05,GE-13,Sabah,P.170 Tuaran,2,X40FH,Erveana Ansari,Erveana Ansari,F,Bumi Sabah,38,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,2264,5.6666583235301475,3,lost_deposit
2013-05-05,GE-13,Sabah,P.170 Tuaran,3,ACACF,Panglima Wilfred Madius Tangau,Wilfred Madius Tangau,M,Bumi Sabah,55,BN,066-UPKO-1,UPKO,001-BN,BN,20685,51.77333366705879,1,won
2013-05-05,GE-13,Sabah,P.170 Tuaran,4,Q9Z2P,Panglima Wilfred M. Bumburing,Wilfred Mojilip bin Bumburing,M,Bumi Sabah,62,PKR,078-PKR,PKR,007-PR,PR,15495,38.78307010737617,2,lost
2013-05-05,GE-13,Sabah,P.171 Sepanggar,1,0HPHT,Don Chin Hon Kiong,Don Chin Hon Kiong,M,Chinese,55,SAPP,068-SAPP,SAPP,000-ALONE,ALONE,4070,9.633364103292386,3,lost_deposit
2013-05-05,GE-13,Sabah,P.171 Sepanggar,2,Z9EJK,Daniel John Jambun,Daniel John Jambun,M,Bumi Sabah,56,STAR,072-STAR-SWK,STAR,000-ALONE,ALONE,1931,4.570522379227911,4,lost_deposit
2013-05-05,GE-13,Sabah,P.171 Sepanggar,3,49PNZ,Jeffrey Kumin,Jeffrey Kumin,M,Bumi Sabah,46,DAP,021-DAP,DAP,007-PR,PR,13403,31.723827782906106,2,lost
2013-05-05,GE-13,Sabah,P.171 Sepanggar,4,3ZCM3,Jumat Bin Idris,Jumat bin Idris,M,Bumi Sabah,55,BN,001-UMNO,UMNO,001-BN,BN,22845,54.0722857345736,1,won
2013-05-05,GE-13,Sabah,P.172 Kota Kinabalu,1,PYMEZ,Chin Tek Ming,Chin Tek Ming,M,Chinese,43,BN,054-PBS,PBS,001-BN,BN,9557,24.51644348673747,2,lost
2013-05-05,GE-13,Sabah,P.172 Kota Kinabalu,2,7D2PC,Liew Hock Leong @ Michael,Michael Liew Hock Leong,M,Chinese,60,STAR,072-STAR-SWK,STAR,000-ALONE,ALONE,909,2.3318454671386792,3,lost_deposit
2013-05-05,GE-13,Sabah,P.172 Kota Kinabalu,3,BNJKZ,Wong Sze Phin @ Jimmy,Jimmy Wong Sze Phin,M,Chinese,63,DAP,021-DAP,DAP,007-PR,PR,28516,73.15171104612386,1,won
2013-05-05,GE-13,Sabah,P.173 Putatan,1,ATRRN,Joseph Lee Han Kyun,Joseph Lee Han Kyun,M,Chinese,41,DAP,021-DAP,DAP,007-PR,PR,7958,27.35177865612648,2,lost
2013-05-05,GE-13,Sabah,P.173 Putatan,2,8Q0Y0,Marcus Makin Mojigoh,Marcus Mojigoh (Makin),M,Bumi Sabah,62,BN,066-UPKO-1,UPKO,001-BN,BN,17465,60.02749613335625,1,won
2013-05-05,GE-13,Sabah,P.173 Putatan,3,E8ETY,Duli @ Dullie Bin Mari @ Marie,Dullie bin Marie,M,Bumi Sabah,62,SAPP,068-SAPP,SAPP,000-ALONE,ALONE,1068,3.6707338030589445,4,lost_deposit
2013-05-05,GE-13,Sabah,P.173 Putatan,4,C4Q09,Awang Ahmad Sah,Awang Ahmad Sah bin Awang Sahri,M,Bumi Sabah,54,STAR,072-STAR-SWK,STAR,000-ALONE,ALONE,2604,8.949991407458326,3,lost_deposit
2013-05-05,GE-13,Sabah,P.174 Penampang,1,YKEEK,Bernard Giluk Dompok,Bernard Giluk Dompok,M,Bumi Sabah,64,BN,066-UPKO-1,UPKO,001-BN,BN,12382,34.30011911687305,2,lost
2013-05-05,GE-13,Sabah,P.174 Penampang,2,HP4X7,Melanie Annol,Melanie Annol,F,Bumi Sabah,61,STAR,072-STAR-SWK,STAR,000-ALONE,ALONE,1119,3.0998088589711625,3,lost_deposit
2013-05-05,GE-13,Sabah,P.174 Penampang,3,N3TZG,Darell Leiking,Ignatius Dorell Leiking (Darell Leiking),M,Bumi Sabah,42,PKR,078-PKR,PKR,007-PR,PR,22598,62.60007202415579,1,won
2013-05-05,GE-13,Sabah,P.175 Papar,1,SVF9D,Rosnah Hj Abdul Rashid Shirlin,Rosnah binti Abdul Rashid Shirlin,F,Bumi Sabah,41,BN,001-UMNO,UMNO,001-BN,BN,21196,64.82948463067747,1,won
2013-05-05,GE-13,Sabah,P.175 Papar,2,P5VQB,Mohammad Yahya @ Yahya Bin Lampong,Mohammad Yahya bin Lampong,M,Bumi Sabah,73,PKR,078-PKR,PKR,007-PR,PR,10661,32.60743232910231,2,lost
2013-05-05,GE-13,Sabah,P.175 Papar,3,RHH1S,Balon Bin Mujim,Balon bin Mujim,M,Bumi Sabah,54,STAR,072-STAR-SWK,STAR,000-ALONE,ALONE,838,2.563083040220217,3,lost_deposit
2013-05-05,GE-13,Sabah,P.176 Kimanis,1,YJDK6,Anifah Aman,Anifah bin Aman,M,Bumi Sabah,60,BN,001-UMNO,UMNO,001-BN,BN,13754,60.657111356119074,1,won
2013-05-05,GE-13,Sabah,P.176 Kimanis,2,JC517,Jaafar Bin Ismail,Jaafar bin Ismail,M,Bumi Sabah,56,PKR,078-PKR,PKR,007-PR,PR,8031,35.41786108048511,2,lost
2013-05-05,GE-13,Sabah,P.176 Kimanis,3,VZ742,Jamil Bin William Core,Jamil bin William Core,M,Bumi Sabah,50,SAPP,068-SAPP,SAPP,000-ALONE,ALONE,650,2.8665931642778393,3,lost_deposit
2013-05-05,GE-13,Sabah,P.176 Kimanis,4,A09F2,Lusin Bin Balangon,Lusin bin Balangon,M,Bumi Sabah,61,STAR,072-STAR-SWK,STAR,000-ALONE,ALONE,240,1.0584343991179712,4,lost_deposit
2013-05-05,GE-13,Sabah,P.177 Beaufort,1,TJGJC,Guan Dee Bin Koh Hoi,Guan Dee bin Koh Hoi,M,Bumi Sabah,59,STAR,072-STAR-SWK,STAR,000-ALONE,ALONE,409,1.6108069788507737,3,lost_deposit
2013-05-05,GE-13,Sabah,P.177 Beaufort,2,5GWKH,Azizah Binti Mohd Dun,Azizah Mohd Dun,F,Bumi Sabah,58,BN,001-UMNO,UMNO,001-BN,BN,12827,50.51790004332244,1,won
2013-05-05,GE-13,Sabah,P.177 Beaufort,3,8YJNT,Lajim Bin Ukin (Panglima),Lajim bin Ukin,M,Bumi Sabah,58,PKR,078-PKR,PKR,007-PR,PR,12155,47.87129297782679,2,lost
2013-05-05,GE-13,Sabah,P.178 Sipitang,1,8VFT1,Sapawi Bin Amat Wasali @ Ahmad,Sapawi bin Amat Wasali,M,Bumi Sabah,57,BN,001-UMNO,UMNO,001-BN,BN,16377,68.83984867591425,1,won
2013-05-05,GE-13,Sabah,P.178 Sipitang,2,ZCX6B,Kamis Bin Daming,Kamis bin Daming,M,Bumi Sabah,60,SAPP,068-SAPP,SAPP,000-ALONE,ALONE,505,2.122740647330811,3,lost_deposit
2013-05-05,GE-13,Sabah,P.178 Sipitang,3,0CVXT,Ramle B. Dua,Ramle bin Dua,M,Bumi Sabah,61,PKR,078-PKR,PKR,007-PR,PR,6908,29.037410676754938,2,lost
2013-05-05,GE-13,Sabah,P.179 Ranau,1,02XAB,Jonathan Bin Yasin,Jonathan bin Yasin,M,Bumi Sabah,46,PKR,078-PKR,PKR,007-PR,PR,11823,38.473804100227795,2,lost
2013-05-05,GE-13,Sabah,P.179 Ranau,2,2TK8M,Yazid Bin Sahjinan,Yazid bin Sahjinan,M,Bumi Sabah,49,BEBAS,000-BEBAS,BEBAS,000-ALONE,ALONE,914,2.974292222583794,4,lost_deposit
2013-05-05,GE-13,Sabah,P.179 Ranau,3,A4R1H,Ewon Ebin,Ewon Ebin,M,Bumi Sabah,59,BN,066-UPKO-1,UPKO,001-BN,BN,15434,50.2245362837618,1,won
