date,election,state,seat,voters_total,ballots_issued,ballots_not_returned,votes_rejected,votes_valid,majority,n_candidates,voter_turnout,majority_perc,votes_rejected_perc,ballots_not_returned_perc
1969-05-10,GE-03,Kedah,P.005 Kota Star Utara,29646,23468,0,805,22663,1689,2,79.16076367806787,7.45267616820368,3.430202829384694,0.0
1969-05-10,GE-03,Kedah,P.006 Alor Star,38631,25396,0,579,24817,473,3,65.73994978126375,1.905951565459161,2.2798865963143804,0.0
1969-05-10,GE-03,Kedah,P.007 Kuala Kedah,36874,28419,0,987,27432,3504,2,77.07056462548137,12.773403324584425,3.4730286076216617,0.0
1969-05-10,GE-03,Kedah,P.008 Kota Star Selatan,31995,25680,0,627,25053,989,2,80.2625410220347,3.947631022232866,2.4415887850467293,0.0
1969-05-10,GE-03,Kedah,P.009 Kedah Tengah,35302,26677,0,1136,25541,2375,2,75.56795648971729,9.29877451940018,4.25834988941785,0.0
1969-05-10,GE-03,Kedah,P.010 Jerai,31829,24333,0,737,23596,2768,2,76.44915014609317,11.730801830818782,3.0288086138166275,0.0
1969-05-10,GE-03,Kedah,P.011 Baling,36210,28339,0,1160,27179,5315,2,78.26291079812206,19.555539203061187,4.093298987261371,0.0
1969-05-10,GE-03,Kedah,P.012 Sungei Patani,28595,20944,0,493,20451,2072,3,73.24357405140759,10.131533910322235,2.353896103896104,0.0
1969-05-10,GE-03,Kedah,P.013 Kulim Utara,25839,19245,0,1322,17923,6339,2,74.48043654940206,35.3679629526307,6.869316705637828,0.0
1969-05-10,GE-03,Kedah,P.014 Kulim-Bandar Bahru,30274,22271,0,1512,20759,8003,2,73.56477505450222,38.551953369622815,6.789097930043554,0.0
1969-05-10,GE-03,Kelantan,P.015 Tumpat,31115,24065,0,788,23277,2327,2,77.34211794954203,9.996992739614212,3.274464990650322,0.0
1969-05-10,GE-03,Kelantan,P.016 Kelantan Hilir,31060,23183,0,731,22452,4818,2,74.63940759819704,21.459112773917692,3.1531725833584954,0.0
1969-05-10,GE-03,Kelantan,P.017 Pasir Mas Hilir,29556,20592,0,700,19892,5220,2,69.67113276492083,26.241705208123868,3.3993783993783993,0.0
1969-05-10,GE-03,Kelantan,P.018 Kota Bharu Hilir,39478,26739,0,756,25983,155,2,67.73139470084604,0.5965438940845937,2.82733086502861,0.0
1969-05-10,GE-03,Kelantan,P.019 Bachok,31293,24743,0,731,24012,2126,2,79.06880132937079,8.853906380143261,2.9543709331932266,0.0
1969-05-10,GE-03,Kelantan,P.020 Kota Bharu Hulu,34693,26191,0,884,25307,5030,3,75.49361542674315,19.875923657486073,3.3752052231682637,0.0
1969-05-10,GE-03,Kelantan,P.021 Pasir Mas Hulu,25397,17481,0,507,16974,1442,2,68.83096428712052,8.495345823023449,2.900291745323494,0.0
1969-05-10,GE-03,Kelantan,P.022 Pasir Puteh,33603,26979,0,656,26323,265,2,80.28747433264887,1.0067241575808228,2.4315208124837837,0.0
1969-05-10,GE-03,Kelantan,P.023 Tanah Merah,38999,29532,0,827,28705,1007,2,75.72501859022026,3.5080996342100677,2.8003521603684143,0.0
1969-05-10,GE-03,Kelantan,P.024 Ulu Kelantan,38560,29358,0,1046,28312,3596,2,76.13589211618257,12.701328058773665,3.562913004973091,0.0
1969-05-10,GE-03,Terengganu,P.025 Besut,35522,27869,0,1234,26635,1025,2,78.45560497719724,3.8483198798573306,4.427858911335175,0.0
1969-05-10,GE-03,Terengganu,P.026 Kuala Trengganu Utara,30187,22707,0,1157,21550,1326,2,75.22112167489317,6.153132250580047,5.095345047782622,0.0
1969-05-10,GE-03,Terengganu,P.027 Kuala Trengganu Selatan,29457,20894,0,1075,19819,1761,2,70.93050887734664,8.885412987537212,5.145017708433043,0.0
1969-05-10,GE-03,Terengganu,P.028 Dungun,25930,19071,0,984,18087,2015,2,73.54801388353259,11.140598219715818,5.159666509359761,0.0
1969-05-10,GE-03,Terengganu,P.029 Kemaman,26953,18872,0,910,17962,894,2,70.01817979445701,4.977174034071929,4.821958456973293,0.0
1969-05-10,GE-03,Terengganu,P.030 Trengganu Tengah,31316,25207,0,1399,23808,506,2,80.49240005109209,2.125336021505376,5.550045622247788,0.0
1969-05-10,GE-03,Pulau Pinang,P.031 Bagan,24793,0,0,0,0,0,1,,,,
1969-05-10,GE-03,Pulau Pinang,P.032 Seberang Tengah,41319,31341,0,2516,28825,4791,2,75.85130327452262,16.620988725065047,8.027822979483744,0.0
1969-05-10,GE-03,Pulau Pinang,P.033 Seberang Selatan,24573,19487,0,884,18603,3347,3,79.30248646888862,17.99172176530667,4.536357571714476,0.0
1969-05-10,GE-03,Pulau Pinang,P.034 Penang Utara,47083,36039,0,1730,34309,7551,2,76.54355075080178,22.008802355067182,4.800355170787203,0.0
1969-05-10,GE-03,Pulau Pinang,P.035 Penang Selatan,47464,36409,0,2017,34392,6000,2,76.70866340805664,17.445917655268666,5.539839050784147,0.0
1969-05-10,GE-03,Pulau Pinang,P.036 Tanjong,33747,25999,0,1072,24927,15160,3,77.04092215604351,60.81758735507683,4.123235509058041,0.0
1969-05-10,GE-03,Pulau Pinang,P.037 Dato Kramat,31053,23955,0,1048,22907,11637,2,77.14230509129553,50.801065176583585,4.3748695470674175,0.0
1969-05-10,GE-03,Pulau Pinang,P.038 Seberang Utara,32369,26441,0,2593,23848,2374,2,81.68618122277488,9.954713183495471,9.806739533300556,0.0
1969-05-10,GE-03,Perak,P.039 Ulu Perak,26684,20872,0,1044,19828,7889,3,78.21915754759407,39.787169659067985,5.00191644308164,0.0
1969-05-10,GE-03,Perak,P.040 Larut Utara,31664,22935,0,1103,21832,8522,2,72.43241536129358,39.03444485159399,4.809243514279485,0.0
1969-05-10,GE-03,Perak,P.041 Krian Laut,30485,23047,0,1163,21884,300,2,75.60111530260784,1.3708645585816122,5.046209918861457,0.0
1969-05-10,GE-03,Perak,P.042 Krian Darat,29507,21911,0,1211,20700,4258,2,74.25695597654793,20.57004830917874,5.526904294646524,0.0
1969-05-10,GE-03,Perak,P.043 Larut Selatan,47472,32610,0,1233,31377,4867,3,68.69312436804853,15.511361825541,3.781048758049678,0.0
1969-05-10,GE-03,Perak,P.044 Hilir Perak,17705,13036,0,815,12221,2383,2,73.6289183846371,19.499222649537682,6.251917766185946,0.0
1969-05-10,GE-03,Perak,P.045 Kuala Kangsar,33067,23260,0,1567,21693,3467,2,70.34203284241086,15.982114046005623,6.736887360275151,0.0
1969-05-10,GE-03,Perak,P.046 Sungei Siput,21702,16519,0,695,15824,146,2,76.11740853377569,0.9226491405460061,4.207276469519947,0.0
1969-05-10,GE-03,Perak,P.047 Parit,25268,18809,0,933,17876,510,2,74.43802437866076,2.852987245468785,4.9603913020362596,0.0
1969-05-10,GE-03,Perak,P.048 Bruas,29421,21276,0,975,20301,468,3,72.31569287243805,2.30530515738141,4.582628313592781,0.0
1969-05-10,GE-03,Perak,P.049 Sitiawan,27930,20492,0,921,19571,3643,2,73.36913712853563,18.614276225026828,4.494436853406207,0.0
1969-05-10,GE-03,Perak,P.050 Ipoh,40718,30136,0,926,29210,18748,2,74.0114936882951,64.18349880178022,3.0727369259357578,0.0
1969-05-10,GE-03,Perak,P.051 Menglembu,51913,37298,0,1391,35907,22271,2,71.84712885019167,62.024117860027296,3.7294224891415086,0.0
1969-05-10,GE-03,Perak,P.052 Ulu Kinta,24475,19138,0,841,18297,3115,2,78.19407558733401,17.024648849538178,4.394398578743861,0.0
1969-05-10,GE-03,Perak,P.053 Batu Gajah,27081,21090,0,1137,19953,5428,3,77.87747867508585,27.203929233699192,5.391180654338549,0.0
1969-05-10,GE-03,Perak,P.054 Kampar,40527,30712,0,1469,29243,8705,3,75.78157771362302,29.767807680470543,4.7831466527741595,0.0
1969-05-10,GE-03,Perak,P.055 Tanjong Malim,26295,18060,0,1155,16905,35,3,68.68225898459784,0.2070393374741201,6.395348837209303,0.0
1969-05-10,GE-03,Perak,P.056 Telok Anson,35475,23511,0,1274,22237,3774,3,66.27484143763213,16.97171381031614,5.41874016417847,0.0
1969-05-10,GE-03,Perak,P.057 Bagan Datoh,26237,18350,0,1498,16852,3556,2,69.9393985592865,21.101352955138854,8.163487738419619,0.0
1969-05-10,GE-03,Perak,P.058 Batang Padang,19946,14974,0,704,14270,106,2,75.07269627995589,0.7428170988086896,4.701482569787633,0.0
1969-05-10,GE-03,Pahang,P.059 Raub,29327,0,0,0,0,0,1,,,,
1969-05-10,GE-03,Pahang,P.060 Bentong,28187,0,0,0,0,0,1,,,,
1969-05-10,GE-03,Pahang,P.061 Kuantan,30154,20738,0,1011,19727,1307,3,68.77362870597598,6.625437218026057,4.875108496479892,0.0
1969-05-10,GE-03,Pahang,P.062 Pekan,23644,16845,0,488,16357,8925,2,71.24429030620877,54.56379531698967,2.8970020777678838,0.0
1969-05-10,GE-03,Pahang,P.063 Temerloh,33066,23668,0,1581,22087,6598,3,71.57805600919373,29.87277584099244,6.679905357444651,0.0
1969-05-10,GE-03,Pahang,P.064 Lipis,32390,23394,0,1836,21558,8166,2,72.2259956776783,37.879209574172,7.848166196460631,0.0
1969-05-10,GE-03,Selangor,P.065 Kuala Selangor,31067,22502,0,2680,19822,4374,2,72.43055332024333,22.06639087882151,11.910052439783131,0.0
1969-05-10,GE-03,Selangor,P.066 Batu,50181,32681,0,1189,31492,13948,2,65.12624300033877,44.2906134891401,3.638199565496772,0.0
1969-05-10,GE-03,Selangor,P.067 Kapar,26368,18968,0,1033,17935,1047,3,71.93567961165049,5.837747421243379,5.446014339940953,0.0
1969-05-10,GE-03,Selangor,P.068 Rawang,24765,17521,0,1251,16270,250,2,70.74904098526146,1.5365703749231714,7.1400034244620745,0.0
1969-05-10,GE-03,Selangor,P.069 Langat,23142,16372,0,1110,15262,1604,2,70.74583009247256,10.509762809592452,6.779868067432202,0.0
1969-05-10,GE-03,Selangor,P.070 Setapak,57969,33173,0,2165,31008,3266,2,57.225413583122005,10.532765737874097,6.526391945256685,0.0
1969-05-10,GE-03,Selangor,P.071 Bungsar,81086,48000,0,1302,46698,27402,2,59.196408751202426,58.679172555569835,2.7125,0.0
1969-05-10,GE-03,Selangor,P.072 Bukit Bintang,50631,29035,0,1410,27625,9351,2,57.3462898224408,33.84977375565611,4.856208024797658,0.0
1969-05-10,GE-03,Selangor,P.073 Damansara,41331,28658,0,1002,27656,3478,2,69.33778519755147,12.575932889788835,3.496405890152837,0.0
1969-05-10,GE-03,Selangor,P.074 Klang,34235,22994,0,970,22024,480,2,67.16518183145904,2.179440610243371,4.218491780464468,0.0
1969-05-10,GE-03,Selangor,P.075 Kuala Langat,24973,17907,0,1848,16059,4411,2,71.7054418772274,27.467463727504825,10.319986597420003,0.0
1969-05-10,GE-03,Selangor,P.076 Sepang,20844,16101,0,950,15151,1749,2,77.24525043177893,11.543792488944623,5.900254642568784,0.0
1969-05-10,GE-03,Selangor,P.077 Sabak Bernam,29545,20256,0,1356,18900,6754,2,68.55982399729227,35.735449735449734,6.69431279620853,0.0
1969-05-10,GE-03,Selangor,P.078 Ulu Selangor,20845,15853,0,820,15033,1523,2,76.05181098584792,10.131045034257966,5.172522550936732,0.0
1969-05-10,GE-03,Negeri Sembilan,P.079 Kuala Pilah,27118,21184,0,1256,19928,3596,2,78.11785529906335,18.04496186270574,5.929003021148036,0.0
1969-05-10,GE-03,Negeri Sembilan,P.080 Seremban Timor,32222,23244,0,905,22339,5402,3,72.13704922102912,24.181923989435518,3.893477886766478,0.0
1969-05-10,GE-03,Negeri Sembilan,P.081 Rembau-Tampin,27145,0,0,0,0,0,1,,,,
1969-05-10,GE-03,Negeri Sembilan,P.082 Port Dickson,26623,19748,0,697,19051,3660,4,74.17646395973406,19.211589942785157,3.5294713388697585,0.0
